id,joke
636,我不傻。我只是掌握了完全没用的信息。
637,我讨厌这个国家，所有那些走动的动物都没有煮熟。
638,毕竟说完了之后，说起来还有很多事要做。
639,一个领域的专业知识不会延续到其他领域。但专家经常这么认为。
640,组织产生的工作越少，重组的频率就越高。
641,今天去相亲，问那个女孩：“你多大啊？” 她相当自豪地回答：“34D。”
642,世事往往如此，想回头也已经来不及，即使你肯沦为劣马，不一定有回头草在等着你。
643,缺席就是爱风是什么风; 它熄灭了小，它使伟大的。
644,今天晚饭的时候，饭厅隔壁的阳台上洗衣机在甩干ing。我问女儿：“宝贝你听，什么东西响？” 女儿一脸不以为然：“洗衣服的微波炉。” ……
645,商场里儿子指着海贼王的海报问爸爸：“爸爸，这个是什么？” 爸爸回答：“这个人是海贼，他叫王路飞。”
646,如果事情似乎变得更好，你就忽视了一些事情。
647,工作的最高境界就是看着别人上班，领着别人的工资。
648,4年没见到老婆了，她去年给我生了个大胖小子，真想回家看看啊
649,上班就是要发扬死猪不怕开水烫的精神！
650,重要的事情总是很简单; 简单总是很难。
651,在查看测试笔记时，最重要的笔记将难以辨认。
652,我想我正处于那个尴尬的年龄。对于医疗保险来说太年轻了，对于男人来说太老了。
653,在一所宗教学校里，老师问学生：亚当和夏娃是在哪个季节被赶出伊甸园的？ 一个学生迅速回答：秋季。 为什么呢？ 因为，只有秋季才有熟了的苹果。
654,你知道肠道坚韧不是一种健康食品补充剂。
655,你知道如果它需要全部动力才能滑行到坡道上，你已经着陆了。
656,小明的爸爸对小明说：你看我这么多的肌肉。 小明说：那你怎么只长鸡肉不长猪肉呢？ 弄得爸爸哭笑不得。
657,如果你相信命运，你总会有责任归咎于你。
658,顾客：天哪！怎么两瓶啤酒就值10元钱！难道这儿啤酒就这么稀罕？ 侍者：不，先生！这儿稀罕的不是啤酒，而是顾客。
659,但当你把他带进车里时，他把头伸出窗外。
660,将奶酪放入捕鼠器时，请始终为鼠标留出空间。
661,我的妻子不确定并说，再说一遍，所以我重复了这些姿势。
662,脑袋空不要紧、关键是不要进水。
663,一朋友她老公是律师，专打离婚官司。 问：“老公你以后别打离婚的官司了，把人家家庭都拆散了，有点缺德。” 老公：“拆一对成全两对，积德行善。
664,经典是每个人都想要阅读而没有人拥有的东西。
665,任何一个消息在经过官方否认之前都不能相信。
666,确定婴儿性别的最可靠方法是什么？
667,妻子给丈夫打电话说：“咱家的汽车进水了。” 丈夫吃惊地问：“汽车刚检查过，怎么会进水呢？你现在在哪里？” 妻子哭着说：“在河里！”
668,我问过一次我的家谱，他们告诉我我是个傻瓜。
669,夜深了，孩子睡觉时哭了起来。父亲决定唱一段催眠曲哄他。结果刚唱了几句，隔壁就传来抗议声：还是让孩子哭吧！
670,总是从悲观主义者那里借钱。他们不希望得到回报。
671,拯救加州; 当你离开时带走一个人。
672,化学老师因为大家成绩不好大怒：“看看你们考的这分，真是让人上火！” 后面阴暗的角落接道：“怕上火喝王老吉。”
673,当他回到家时，他发现其他车已经占用了这个空间。他很不高兴。
674,我爱我的国家。这是我害怕的政府。
675,通常是疯了，在清醒的时刻，我只是愚蠢。
676,那些不为未来做计划的人无论如何都要经历它。
677,你将嫁给一个印第安部落，成为一个大的霍皮人家庭。
678,书法易读性的曙光显示出他完全没有能力拼写。
679,精通摩斯电码的猫就有惊人的1000100条命了。
680,我拒绝回答这个问题，理由是我不知道答案。
681,我不小心把鹿哨子安装在我的车后面。现在，无论走到哪里，我都会被一群鹿追赶。
682,"孩子：一张电影票多少钱? 售票员：二美元。 孩子：我只有一美元,能让我进去吗?我只用一之眼睛看就好了。"
683,一哥们儿鼓起勇气在QQ上向MM深情表白。一会儿MM回复：“我是她的妈妈，我是来偷菜的。”
684,每当别人夸我的时候，我总是局促不安，那是因为夸得还不够。
685,全世界都是舞台，但我们大多数人都是舞台手。
686,生活就像一个卷饼 - 如果它真的很好，你就不需要一把刀。
687,你准备的商业计划必须是谎言，但它必须是一个详细而准确的谎言，而不是模糊和一般的谎言。
688,小红和妈妈在看电视，忽然，小红把电视关掉了，妈妈急忙问：“正看在精彩的地方你怎么关了啊？” 小红说：“我要等爸爸回来一起看这最精彩的片段！”
689,您的智商测试结果又回来了。他们是消极的。
690,她问我：“妈妈，什么是继母啊？” 我说就是后妈。 看了一会女儿眼含热泪的对我说：“妈妈，这后妈怎么比你还坏啊。”
691,感情就像买股票，选上了垃圾股，亏了，那不打紧，关键是学会止损，但最怕就是你不承认自己眼光的失败，盲目持有，望待回升，结果，等啊等，等到花儿也谢几回了。
692,今天七岁的表妹把舅妈的玉镯子摔碎了 然后他就跑卧室里把存钱罐打开数钱…… 半小时后， 她冲出来：“妈妈把我卖了吧！”
693,幽默是让锯末从填充衬衫中脱落的洞。
694,吃惊！我高中同学和初中同学竟是一个人。
695,你可以用你的嘴唇传讲更好的布道。
696,蒂姆点击了几个按钮并解决了问题。
697,职工：你有没有搞错？60个工人，而班车的座位只有40个。 经理：只有这样，你们才肯提前上班。
698,当你的眼睛变成你喉咙里的骨头时，你如何应对？
699,乔治华盛顿的兄弟劳伦斯是我们国家的叔叔。
700,电视新闻正在报道抗洪抢险。 “天哪，又涨了！”妻子惊叫道。 卫生间传来一个激动的声音：“涨了几个点？”
701,丈夫下班后回家，一进门儿就嚷嚷说：啊，咱们今晚上吃冷餐！ 的确是吃冷餐，可你怎么知道的？妻子好奇地问。 因为屋子里闻不到一丁点儿糊味……
702,油：炒菜没我寸步难行，地沟油坏了我的名声！
703,我不是器官捐赠者，但我曾经给救世军送过一架旧钢琴。
704,如果你的年龄只有你感觉到的那么，我怎么能活到150岁？
705,感谢幽默项目有这么好的问题和分享的能力！
706,在学校里，教师讲了一个活了105岁的老人的故事。 小胖子马上站起来说：这有什么稀罕的，如果我爷爷还活着，他该有120岁了。
707,做人一定要做一个蹦蹦跳跳的人。
708,天国为那些为天国做好准备的人做好了准备。
709,小时候一直以为奸夫淫妇是一个褒义词，以为是金夫银妇。 爸妈过结婚纪念日，我说：爸妈，祝你们这对奸夫淫妇和睦一辈子！ 后来……
710,老公昨晚夜班。 临睡前给老公发了个信息：“我一晚上快被自己的屁熏死了。” 老公回：“真对不起，没在家和你一起分担。”
711,没有什么比常识和简单的交易更令人惊讶了。
712,鸡：你出生前和死后只吃的动物。
713,玛丽走进律师事务所说：我想了解一下，我是不是具有离婚的基本条件。 律师问：你结婚了吗？ 玛丽：当然结婚了。 律师：你已具备了离婚的基本条件。
714,"老师教育学生：多少钱也出卖不了自己对亲人的爱，我给100美金，你能打你父母吗?"" 学生立即问：我打我姐姐，你给多少钱？"
715,有句话是这样说的： 喜欢她就应该喜欢她的全部。 我想我做到了这一点， 因为我觉得我已经渐渐喜 欢上了她的男朋友。
716,如果一个女人必须在捕捉飞球和挽救婴儿的生命之间做出选择，她将选择挽救婴儿的生命，甚至不考虑是否有男人在基地。
717,课程安排旨在让每个学生在课间浪费最多时间。
718,佩内洛普 - 进站后女王，喜欢男人僵硬。
719,一旦我们解决了虫子，我们就会遇到扁虫。
720,温妮会花费他所有的时间练习冷静。他非常好。他可以去地毯下。
721,我觉得自己被对角地停在一个平行的宇宙中。
722,在比赛结束时，国王和棋子进入同一个包里。
723,新年已过去十几天了，一位男青年忘了给他的女友拜年，便写了一封情书。他在信的末尾处写道：祝你度过一个愉快的晚年！
724,约翰不知该送什么东西给他的同龄女友做生日礼物于是他问祖母说：祖母，要是明天是你的十六岁生日，你想要什么？ 祖母欢快地回答：我什么别的东西都不要了。
725,为什么闭着眼睛的人总是睁着嘴？
726,有一天，我的姐姐从商店转了一圈后回到家里，把她新买的那件睡衣举了起来，要姐夫评价。 我的姐夫回答道：“好漂亮的屏保！”
727,人的一生就像在拉屎，有时你已经很努力了，可出来的只是一个屁。
728,你在租用你脑袋里的空间吗？它可能是有利可图的。
729,我越来越担心生活中没有足够的焦虑。
730,计算时，无论发生什么，表现得像是意味着它发生。
731,妈妈：“苏丝，你今天在教堂里表现好吗？” 苏丝：“当然。当一个伯伯把一整盘子的钱伸到我的面前时，我说：‘我不要，谢谢您。’
732,妈妈说：“我连你都不想养，你还养宠物呢！” 女儿不甘示弱，反击道：“要不是你亲生的，我早离家出走了。。。”
733,"我妈常说,我们家要是没有电话就不会这么穷。"
734,我们的品格将决定我们永恒的命运。
735,我很高兴能够及时回答。我说我不知道​​。
736,女同事说：“你那么喜欢猫咋那么狠心，为什么不把楼下的流浪小猫们都带回家？” 我瞄她一眼：“我还喜欢女人呢，能带一堆女人回家？”
737,阿强：“今天数学差6分就及格了，你咧？”阿明：“我也差6分就及格了。”阿强：“你也54分？”阿明：“不…我0分。”
738,昨天我过生日，老婆给我买了两双鞋子，今天生日过完了，老婆就把鞋拿去退了。
739,爸爸告诉我：“女人喜欢很有钱的男人”； 妈妈告诉我：“女人喜欢有貌的男人。” 我翻翻钱包，又照照镜子，然后我哭了....
740,有人问美国大学问家葛特里奇，为什么他这样一位伟大的学者却从未获得博士学位。 他回答：谁能考我呢？亲爱的先生！
741,一老师面对一群恨铁不成钢的学生叱怒道：我这么呕心沥血地教你们为了什么？啊？ 角落一学生悠悠地说：不就是为了那点钱嘛。
742,猫是由物质+反物质+它无关紧要组成的。
743,人头攒动的街头，总会有一个发传单的人拨开人群，目光坚定，心无旁骛地单单只朝我走来，微笑着递给我一张别人都得不到的传单：减肥广告！
744,这是我见过的最有趣的事情！
745,如果看起来好得令人难以置信，那真是太好了。
746,计算机谎言＃1：你永远不会使用所有磁盘空间。
747,你配几把？配锁师傅问。
748,没有女人会像你结婚的女人一样对待你。
749,把女性放在基座上的男人很少会把它们打倒。
750,律师笑话和漫画：律师幽默，你有权保持沉默。
751,新老师来我们学校实习，第一堂非常紧张，首先做了个自我介绍，同学们好！我是你们的新老师，我姓张，大家以后叫我王老师好了……
752,五位外科医生正在讨论谁让最好的病人进行手术。
753,给予的行为比接收者的优点更重要。
754,如果一切都是整体的一部分，整个部分是什么？
755,拥有一切的人在世界的哪个角落？
756,我已经了解到，无论一开始关系多么火热和热情，激情都会消退，最好有很多钱取代它。
757,有位朋友，妻子姓皮，丈夫姓毛，我们开玩笑称“皮毛家庭”。 问他们家里谁做主，妻子答：这还用问，皮之不存，毛将焉附？
758,不要满足于平均值：平均值接近底部，而不是顶部。
759,某校园论坛上有人问“学校用蟑螂香灭蟑螂后，怎么蟑螂出没得更频繁了呢，以前都没怎么看见的。” 某学生跟帖回答：“你家人不见了 你不着急吗？”
760,早上一屁股坐马桶上，我才知道：冬天已经来了。
761,结果他转得更起劲了。 我在远处快笑出来了。 哥，你手里转的可是钢笔啊！ 您这白羽绒服算是……八成得等着甩到脸上才明白过来。
762,iPhone6还真难抢，我今天拿着刀在街上逛了半天都没碰到一个人用。
763,有一天，我在做判断题的时候，看见素数， 就问同学：“素数是什么？” 同学说：“这都不知道，素数就是很朴素的数字。”
764,解决世界上的两个问题：将无家可归者送到饥饿的地方。
765,自卑感的问题在于合适的人从来没有过。
766,我要努力攒钱，争取买一个自动取款机。
767,医生称他们做什么“练习”是不是有点令人不安？
768,妈妈：大呆，把手洗干净才能弹琴！ 大呆：没关系啦！我只要弹黑键就好了！！
769,当我们的父亲聚在一起时，无论主题是什么，每个人都是专家。
770,当父母感到寒冷时，通常会给孩子穿上毛衣。
771,书店来了一位顾客，“我想买本书，里面没有凶杀，没有爱情，没有侦探，没有百万富翁，也没有妙龄女郎。你能不能为我推荐这样一本书呢？” “可以，火车时刻表。”
772,尿到一半手机就顺着裤腿往下滑，无奈只能把那条腿抬起来， 这时领导就进来了：“呦 ！划地盘儿呢。”
773,四年前 。不，那是昨天。今天我 。不，那不是我。有时候我 。不，我没有。
774,上初中的时候，老师对头发的要求特别严格，规定刘海不能超过眉毛。 第二天老师检查的时候，我发现同桌居然把眉毛剃掉了……
775,自然男人睡觉时醒来时看起来很好看。女人在某种程度上会在夜间恶化。
776,大学生：我常常梦见自己当了教授。有什么办法让梦想实现呢？ 教授：少睡点觉。
777,听说眉毛剃了会变的更粗，头发剃了会变得黑硬，我有一个大胆的想法
778,写作培训班的老师要学员写一篇鲜为人知的文章，并启发学员说：别人闻所未闻的都属于鲜为人知的。 第二天，有位学员兴冲冲交上作业，标题是----《咱爸咱妈恋爱秘史》
779,我梦见药丸的所有受害者都回来了...男孩，他们疯了！
780,法官问被告：你确定自己没说谎吗？ 被告：您指的是什么意思？ 法官弄不懂的是：你告诉我你只有一个哥哥，可为何你妹妹说她有两个哥哥？
781,他们称我们的语言为母语，因为父亲很少说话。
782,足球结合了美国人生活中最糟糕的两件事。这是暴力，由委员会会议打断。
783,霍尔马克卡：“我知道有一天你会离开我去找我最好的朋友。所以这是他的皮带，水碗和咀嚼玩具。”
784,一家人坐在电视机前看电视，内容是某国外城市山雨爆发。 爸爸：今年的气候不好，看这洪水多凶猛啊！ 儿子：爸爸，你说的不对，这是白水！
785,不要担心今天的世界结束......澳大利亚已经明天了。
786,不要以任何方式弯曲，折叠，钉住或毁坏这个标语。
787,在我上学的第一天，我的父母把我送到了错误的托儿所。我在那里......被树木和灌木丛包围着。
788,随着年龄的增长，我对男人说的话不太关注。我只是看他们做了什么。
789,我们根据自己的希望承诺，并根据我们的恐惧行事。
790,如果排长能看到你，敌人也可以。
791,书店主：“这一本，价钱又便宜，看了，有趣得一定可以笑死。” 妇人：“买一册，我拿去给我婆婆。”
792,在车上，看见一个小偷准备摸我包。 我笑眯眯地说：“兄弟，你来晚了，有一个人比你下手还快。” 小偷惊了，我接着说：“那是我老婆！”
793,低调，才是最NB的炫耀。
794,爸爸：“儿子，你怎么哭了？” 儿子：“我刚才打扫鸟笼，把你心爱的金丝雀弄没了。” 爸爸：“你怎么打扫的？” 儿子：“我用吸尘器了。”
795,我下周要去火星，所以如果你有任何盒子，我需要它们。
796,谈话很便宜 - 直到你聘请律师。
797,"4岁的男孩亲了3岁的女孩,女孩认真的问:你亲了我会对我负责吗? 男孩拍拍女孩的肩膀:你放心!我们已经不是一二岁的孩子了!"
798,公园、河堤、草坪、茶楼与舞厅等休闲的地方，全部使用2000瓦的碘钨灯，让丫的想偷偷摸摸谈情说爱的情人们找不到一个落脚的隐蔽地儿……
799,每个论点都有两个方面，除非一个人亲自参与，在这种情况下只有一个。
800,他太老了，当上帝说有光明时，他就是那个击中开关的人。
801,门门功课都得a，不如人家一对c。
802,你可以带领一个男孩上大学，但你不能让他思考。
803,俄罗斯共产主义：你有两头母牛。你必须照顾他们，但政府需要所有的牛奶。
804,妻子：喂，听说男人们秃顶，是因为用脑过度，是这样吗？ 丈夫：是呀！女人不长胡子，正是因为整天喋喋不休，下鄂运动过度的缘故。
805,老板，有没有可乐？给我拿瓶雪碧。
806,能用钱解决的问题都不是问题，可问题是我是穷人。
807,今天坐公交车看到一群老年人拿着老人免费卡坐了一站路就下车， 这一站路还是小站。我想说老年人有这么脆弱么？ 还有力气上公交的不至于这点路都走不动吧！
808,错误：按任意键除外..不，不，不是那个！
809,弯曲香蕉的家伙到底是谁？他为什么要这样做？
810,一次一个地遵循这些说明，尽可能快！
811,如果你经常洗澡，你的伏击会更成功！
812,非常感谢！！致所有朋友，他们的贡献使这个页面成为可能！
813,一位教社会学的老师打了个幽默的比喻说：西方国家的夫妇老是闹离婚，因为他们的爱神是个小娃儿。瞧瞧中国的月下老人，经验十足，所以中国夫妇的婚姻较为恒久。
814,封闭的心灵就像一本封闭的书;只是一块木头。
815,在38岁的时候，我终于找到了那位女士，她说了我一辈子都想听到的那六个字：“我父亲拥有一家酒类商店。”
816,提问:市场上有增肥药吗？吃什么东西能胖一点？越简单越快越好！ 回答:市场上没有，树林里有，去捅马蜂窝。
817,我们去哪？这个手提篮有什么用？
818,当胖女士坐在你的脸上时，一切都结束了。
819,体育老师说短跑考试前需做好热身运动所以我带来了一壶开水。
820,结婚证书只有在离婚时才有用，我们烧掉它吧，今后用不着它的。一根火柴将结婚证书烧掉了。 后来，他们在宾馆被扫黄的带走了。
821,儿子问爸爸：什么是爱江山更爱美人？ 爸爸答：爱江山就是爱祖国爱人民，爱美人就是爱妈妈，爱妻子，爱儿女。
822,店主：“这本书便宜，很有趣，看完可以笑死你。” 女人：“那我买一册，拿去给婆婆看。”
823,说出来不怕你们笑话，我有恋钱癖。
824,你不能赢。你不能收支平衡。你甚至不能退出游戏。
825,一女对出轨的老公说：你如果敢离婚娶那个年轻的妖精，我就嫁给妖精她爹，从此以后，儿子管你叫姐夫，你得喊我妈！ 老公当场晕倒，从此规规矩矩。
826,最薄弱的环节：在体育运动中，着名赛马的名字是“谋杀”这个词向后拼写？
827,我工作时不小心打开了窗户。那人回答。 啊，这犯了哪门子的法？大伙惊呼。 我在潜艇上工作的。那人又说。
828,小侄子跑过来“姑姑我没中奖”刚想安慰他， 突然发现他手里挥舞的刮刮卡好眼熟！ 竟然，是我的银行卡！ 死崽子给我还刮得干干净净！！！！
829,某医科大学中心广场上竖一人物雕像，高举右手五指分开向大家挥手。 老生曰：此乃告诉各位新生——同学们，五年啊！
830,当我的车停在另一辆车上时，我的车被合法停放了。
831,小学一年级的时候，同学姓王。 我：你爸爸肯定姓王。 同学大吃一惊：你怎么知道的？
832,一个船员领导者永远不够，但两个人太多了。
833,为了被爱而爱是人; 为了爱而爱是天使。
834,丈夫：我说，这毛线结实不？ 当售货员的妻子：你没长眼睛，不会自己看！ 丈夫：你这是怎么啦？ 妻子：哎呀，错了！我还以为我在上班呢！
835,对于那些思考的人而言，生活是一部喜剧，对于那些有感觉的人来说，生活是悲剧。
836,爸爸问儿子:什么会下蛋? 儿子:母鸡.还有妈妈。 爸爸:怎么还有你妈妈? 儿子:因为你总是叫我小笨蛋。
837,给我一杯啤酒！我像一只死的野狗一样干燥......
838,我终于知道为什么homework是不可数名词了！ 因为那玩意儿就压根写——不——完！！！
839,没有必要做家务。四年后，污垢不会变得更糟。
840,成功是一个相对的术语！它带来了这么多亲戚！
841,一位牛奶商贴出了这样一则广告：如果你连续1200个月每天都喝上一杯牛奶，你肯定能活100岁！
842,如果你把每一种情况都视为生死攸关的事情，那就准备好死很多次。
843,精神科医生说，4人中有1人患有精神疾病。检查3个朋友。如果他们没事，那就是你。
844,拉着自己......懒洋洋地......痛苦地......趴在凳子上。
845,自由* OF *宗教包括自由*来自*宗教。
846,如果你踩到一个水坑，不要责怪水坑。
847,顾问是指那些你理解的主题并使其听起来令人困惑的人。
848,在紧急情况下，打破玻璃。惊叫。流血至死。
849,我似乎丢失了我的电话号码，我可以借你的吗？
850,经验使您能够在再次犯错时识别错误。
851,为防止顶端优势，王大夫一刀砍下植物人患者的头。
852,上帝和一个谦虚的法国人之间有什么区别？没有，在这两种情况下我们希望它存在！
853,给一个人一条鱼，你会喂他一天。教一个人钓鱼，他会买一顶搞笑的帽子。
854,如果我把你拉近了，我会在你的另一边。
855,非洲黑妹去上海旅游，住进一宾馆。半夜失火。那非洲女人飞快向外跑。 一消防员看到惊奇的说：我的娘唉，都烧焦了还跑得这么快!!
856,愿景并不是看到现实，而是看待它们。
857,如果你的保险杠贴纸不是那么小，我就不必开得那么近看了！
858,有一天，我和家人坐着面包车去县城，在经过一个写着“种羊”两个字的广告牌时，我姐突然问了一句“羊是种出来的么？”
859,丈夫一时爱上了摄影，一下班便钻到临时改建的暗房中去工作。 妻子为此大为不满，她高声埋怨：你究竟拍了些什么见不得人的照片，非得躲到黑屋子里去冲？
860,我已经知道你不应该把自己与别人比较 - 他们比你想象的更加紧张。
861,一蚊子进城，饿极。见一小姐双乳高耸，遂一头扎入猛咬，结果满嘴全是硅胶，于是仰天长叹：“唉，食品安全太成问题了！上哪找放心奶啊？”
862,你伤害了Word，还Excel而过， 你Access的贪婪，我Outlook懦弱。 One泪Note过，回忆是多Binder， 只怪自己Mail你PowerPoint。
863,让你的丈夫记住你的周年纪念日的唯一方法是什么？
864,有一种安静，叫做老班来了。
865,我们不会绊倒山脉; 我们大多发现了小事。
866,顾客：我点的是溜肉片，里面怎么这么多的青椒、胡萝卜、洋葱啊？ 老板：今天我们店庆大酬宾，买一赠三啊。
867,这可能听起来不是很多，但我只能打那个贪睡按钮这么多次！
868,一同学问我：“the king is always lucky”怎么翻译， 我不假思索就说：“国王总是幸运的” 他摇摇头说出了三个字：“王老吉”——我顿时长跪不起。
869,“如果你老婆和你情人同时掉进水里，请问你是再找一个丰满型的还是娇小型的？” “还找不会游泳的。”
870,当生活给你柠檬，做柠檬水！然后在某人眼中挤压它。
871,并非所有男人都很讨厌。有些人死了。
872,男：我们已经把彼此过去的生活都了解的很清楚了，接下来该做些什么呢？ 女：接下来，我们应该就自身生理上是否存在历史问题进行探讨并举证。
873,如果你看不到礼物，你怎么能看到未来？
874,某日上数学课，A君感叹道：“真是度分如年啊，还有多久下课？” 旁边的班长看了看表，幽幽地说：“还有一年。” A君……
875,多少人想浪费粮食还没有机会呢，你就非要吃干净？
876,除了业余园丁外，每个人都会收获他播种的东西。
877,如果你不能说好话，成为一名记者。
878,我喜欢你的性格，但不喜欢你的性别！
879,快速关闭电脑，务必告诉你的妈妈！
880,怎么啦，怎么啦，我的宝贝儿，你出了什么事呢？经理问他的美貌女秘书。 我必须向你埋白承认一件事实：我当你的秘书已经三年了，可我根本不会打字。
881,我嘴笨，吵架吵不过老婆，所以每次吵架完败后，我都会偷偷把老婆的电子体重称调高1公斤。
882,你又要去听音乐会吗？丈夫惊诧地问，要知道，今天演奏的仍然是昨天的节目！ 我知道。太太说：可今天我穿的不是昨天那件连衣裙呀。
883,如果您在放入餐具之前必须洗碗，为什么称它为洗碗机？
884,告诉你别逼我，你要是在逼我，我就装死给你看！
885,男士喜欢具有多种功能的手表。我的丈夫有一个组合地址簿，望远镜和钢琴。
886,你好大胆，敢在光天化日之下动手抢劫！ 警察先生，我干工作从来不分白天黑夜的。
887,团结就是：一个和尚挑水吃，两个和尚抬水吃，三个和尚斗地主，四个和尚打麻将，五个和尚开心网偷菜 。
888,男人就像假期......他们似乎永远不会长久。
889,老板对人事主管说：“为了节约开支，我决定裁员十人，这一决定是不可更改的。” 人事主管：“可是我们总共只有六个人可以裁掉。” 老板：“那你马上招四个人进来。”
890,对大多数人来说，解决方案意味着找到答 但对于化学家来说，解决方案仍然是混乱的。
891,时间就是精饲料，让许多人瘦子的脸变成了月佥，腰变成了月要，腿变成了月退，肚变成了月土，只是胸还是胸。
892,你不能通过走路来重置人类的闹钟。
893,汉斯太太把支票递进银行的窗口时，难为情地说道：对不起，我丈夫的签字有点儿难认。我没想到，他见我拿着手枪，会吓成那个样子……
894,一个最容易开玩笑的地方，但很可能被认真对待。
895,"男人与女人,终究也只是欲望的动物吧!真的可以因为爱而结合吗?对不起,我也不知道。"
896,小鹅问母鹅：“为什么要管爸爸叫皇阿玛？” 母鹅对小鹅说：“因为我是你的鹅娘啊。”
897,坏：你的妻子想要离婚。更糟糕的是：她是一名律师。
898,永远不要拖延会议结束或鸡尾酒时间的开始。
899,最大的乐趣是在没有他们知道的情况下为某人做点什么。
900,“你刚才是和谁打招呼呀？” “他是我第二个丈夫的第一个妻子的第三个丈夫！” “你竟然记得！” “因为现在他是我丈夫！”
901,爸爸：因为牛肉涨价了，而熊肉没涨。
902,老师，在我背书时，您怎么还拿着书？ 我那是要检查你有没有遗漏的地方。 哦，老师，难道您也没背熟吗？ 嗯……
903,女士：我的小狗病了，你能给我推荐一个好兽医吗？ 男士：对不起，女士，我们这儿所有的医生都是人，没有会看病的动物。
904,美国国税局：我们已经拥有了你所拥有的东西。
905,最野蛮的争议是关于无论哪种方式都没有好证据的问题。
906,我没有获得监管艺术学位只是被称为看门人。
907,你不能拥有一切，你会把它放在哪里？
908,永远不要承诺！让别人承诺给你。
909,如果你以光速行驶并且你开着头灯，会发生什么？
910,这是你穿的很棒的衣服......我只有完美的衣架。
911,周杰伦曾两次光顾复旦食堂： 第一次是在2001年，走后创作了《范特西》； 第二次是在前不久，走后便有了《依然范特西》！
912,宿舍大姐问照着镜子问众姐妹：我是不是长得很显老了？ 小妹说：没有显老，就是长得太着急了些……
913,为什么你有一双“裤子”而且只有一件文胸？
914,当你忙于制定其他计划时，生活就会发生在你身上。
915,凡是和“票”有关的都令我心碎：彩票、股票、钞票、女票。
916,电来自电子; 因此，可以合理地得出结论，道德来自愚蠢。
917,任何足够先进的错误都与功能无法区分。
918,妻子心血来潮，照照镜子， 发现自己的脸竟是那样难看， 不禁放声大哭。 坐在一旁观察已久的丈夫说： “你偶尔照一次镜子就那么伤心， 那我天天看着你又该怎么办？”
919,我想要的是所有的力量，没有责任。
920,我尊重一个知道如何拼写单词的人。
921,即使在阴天，放大镜也会引发火灾。
922,当我心情不好时，额头会留下红色斑点。
923,大多数专家认为，最可能被毁灭的方式是偶然的。这就是我们进来的地方; 我们是计算机专业人士。我们引发事故。
924,一位在商场当售货员的MM，第一次谈上了恋爱。她与男友初吻之后，顺口问道：“你还要别的什么吗？”
925,小外甥最近迷上了看电视，一天突然问我：“舅舅，你打过110吗？” 我：“没，怎么啦！” 小外甥：“电视上老有人打110，他不疼吗？”
926,当你在当地便利店的人说英语时，你知道你住在一个小镇上。
927,女领导与老公晚饭后散步，路遇一个老相好，两人热烈拥抱。 老公有些不满，问是何人，妻子答：以前我下面的一个工作积极分子。
928,猴子对黑猩猩说：“人家都买房了，你怎么也不跟潮流？” 黑猩猩：“（双手拍胸脯）哥啥房都没有，只有两个乳房。”
929,刚才跟舍友说，下节课我不上了。 舍友问，为啥。 我直接来了句， 手机没电了。
930,婚姻就像一把小提琴; 甜美的音乐结束后，仍然附有弦乐。
931,你的朋友正和一个半岁的人约会，并没有违反任何法律。
932,“我给大家介绍一下，这位是刘处，这位是李处，这位是王处……” 话音未落，旁边一位领导模样的人站起来说：“大家叫我小聂就好了。”
933,车开得飞快，一个老太婆趴在窗外看著我。
934,挑剔：不仅仅是一种爱好，它还是一种生活方式！
935,某死囚上刑场前，法官问他此时有何心愿。他说：我此时最大的心愿是能够穿上防弹背心并戴上钢盔！
936,朋友说起他去中央音乐学院找某大师的一次经历。他说大师还请教了他三个问题：“你是谁？”，“你怎么进来的？”，“你怎么还不走？”。
937,如果你撒谎，不要相信它只欺骗另一个人。
938,我毕业时带着4.0 ...血液酒精含量。
939,昨儿烫了个头，今早上班老板见了说：女孩子嘛，再怎么贪睡早上起床也得梳一下头啊～-_-！
940,计算机程序员永远不会死，他们只是迷失在处理过程中。
941,看到文章标题开头是“震撼”、“无言”、“感动”之类的，一般都是造谣。
942,有些人声称他们听到了上帝的声音。这是真的？
943,有四种凶杀案：重罪，可憎，有道理，值得称赞。
944,永远不要打孩子的脸 - 还有很多其他的地方。
945,做爱是伟大的，但有时候你不想只是想得到爱？
946,谈到爱情，智者和傻瓜之间没有区别。
947,一个人发贴：刚和哥哥打架了，他在客厅里，我在厨房里，厨房有刀，我要怎么办？ 雷人回复：削个苹果给哥哥吃，告诉他别生气了！
948,高尔夫曾经是富人的运动，但现在它拥有数百万的穷人！
949,有天晚上，我家老爷子躺在沙发上看电视，旁边有对老俩口的灯光直照着我家，我家老爷子来了句：“真烦人，一到晚上他家就开灯。”
950,当您需要更换瘪胎时，您会发现备胎也是平坦的。
951,"眼睛蛇高度近视，和大象初次约会。 客套一番后，眼睛蛇对着大象的鼻子说：""来就来吧，还牵这么大头猪来，你太客气了~~~~！！！"""
952,每次听到从一楼食堂窗口喊出：“要什么同学？” 我都忍不住想说 “要一个女同学，带走！”
953,一只猫总会坐在你想读的东西上。
954,罢工 - 通过扼杀鸡肉来增加产蛋量的努力。
955,教授：上完厕所为什么要洗手？ 学生：有细菌、有病毒、要吃东西、不卫生…… 班长：厕所里有其他人，不洗不好意思。
956,因为小时候不知道自己恐高，刚上树没觉出来，当下手砍树时，眼前发亮，把人家弟弟的手给砍了，当时吓得跳树撒腿就跑。
